Transcript,AGRE,CONS,EXTR,NEUR,OPEN,INTER,Trans_len
really feels like there is a little alien in there like scratch pinch scratch pinch back and forth sometimes it is just a stabbing pinch and sometimes it is just a little clawing sometimes it is just an ache,0.5934065934065933,0.4660194174757281,0.4392523364485981,0.4791666666666667,0.5222222222222223,0.4392523364485981,39
started as a hobby then realized as it was helping people in the ways that it can and the ways that it does realize that am doing this now to help people,0.3846153846153846,0.4077669902912622,0.3831775700934579,0.35416666666666663,0.5555555555555556,0.3457943925233644,32
another question asked what is your dream job for your children honestly would say whatever they love doing is something would want them to do am not the type that would be like want to have a doctor or a nurse for my kids to do later on no whatever they love doing,0.4945054945054945,0.6990291262135921,0.4018691588785047,0.5520833333333334,0.5777777777777777,0.5981308411214953,53
to play his songs tastefully serve the song it is a mixture of asking that of you and also wanting you to,0.4395604395604395,0.11650485436893207,0.2336448598130841,0.1666666666666666,0.33333333333333337,0.19626168224299065,22
eating and loving just thinking about them now makes me kind of want them that is been interesting don has been really great at making those things for me so thank you to my darling husband,0.6483516483516484,0.8640776699029126,0.7102803738317757,0.7812499999999999,0.7555555555555554,0.7757009345794392,36
no christmas dinner my must what do love would probably say again know roast potatoes and roast parsnips as well they are epic am not really so good with brussel sprouts do not really my mom always does that oh,0.5384615384615384,0.7087378640776699,0.588785046728972,0.6979166666666666,0.8222222222222221,0.5700934579439252,40
those bands are my current favorites right now so what do you want to be when you grow up can be a panda like does that really count can be a panda,0.21978021978021972,0.2038834951456311,0.28037383177570097,0.2708333333333333,0.4888888888888889,0.22429906542056074,32
think it is around on valentine is day or the weekend of valentine is day but mainly valentine is day people are just getting proposed to and you hear the jabber and the jo ju jo ju ju,0.7362637362637363,0.5242718446601942,0.7102803738317757,0.7916666666666667,0.922222222222222,0.7196261682242991,38
inaudible looks that is what she is called inaudible in the year went on here on you tube but do not really have any big ones because feel like,0.4285714285714285,0.4951456310679611,0.4392523364485981,0.3125,0.6555555555555556,0.4018691588785047,29
model to scale this is where came from as a it is an hour swap for every hour they are paying me and that until realize how antiquated that model is you can not scale,0.3846153846153846,0.7766990291262136,0.4485981308411215,0.5625,0.5555555555555556,0.5607476635514018,35
would it be it would be to read people is minds because just think how cool that would be freaking like destroy people oh my god be awesome,0.5164835164835165,0.21359223300970875,0.3271028037383178,0.46875,0.6333333333333333,0.411214953271028,28
caching all of it at once or large portions of it at once then it might be easier for you to buy bars and store them that way again it depends on what you are envisioning for the type of collapse you are hedging against and also how much you are,0.7802197802197802,0.6796116504854369,0.4112149532710281,0.6666666666666667,0.5888888888888889,0.7009345794392522,51
he has a stream as well he uploads the highlights onto you tube later on if you do not get a chance to watch him stream definitely check out his channel because he is great next question is from stigma well done on subs what will your next goal be was going to say but,0.3846153846153846,0.4854368932038835,0.37383177570093457,0.28125,0.5333333333333333,0.27102803738317754,55
in my pinterest in my tumbler everything that could possibly think would help me spread the word about spiral zing and about spiral ize started it think what honestly helped me in the beginning was my passion and think that any,0.857142857142857,0.7378640776699029,0.7196261682242993,0.7812499999999999,0.7555555555555554,0.7757009345794392,41
the new you tube partner program should join it click that eye to find out is there anything else we should be doing to help you grow faster tell us that in the comments below,0.4285714285714285,0.35922330097087385,0.5140186915887851,0.4791666666666667,0.5333333333333333,0.4485981308411215,35
six foot and am a short asian boy who is like five eight might be five four do not judge okay we do not judge here on ryan joseph we reveal and we heal we do not judge okay he gave me his coat,0.4725274725274725,0.4271844660194175,0.6448598130841123,0.6145833333333333,0.7111111111111109,0.4392523364485981,44
put the call out on facebook and twitter asking you guys if you have any questions about how make the show or how feel about it or just generally would like to ask you what you want to see and what you,0.6373626373626373,0.6699029126213591,0.6448598130841123,0.6354166666666666,0.7333333333333333,0.7009345794392522,42
my song of the week do not really get to listen to the radio because my kids have digital disc players in the car,0.5274725274725275,0.4077669902912622,0.4579439252336449,0.34374999999999994,0.43333333333333335,0.35514018691588783,24
relying on a mechanism such as that needless to say there are enough inaudible scares in zelda that you get to hear me at inaudible all the time anyway do you need to play horror games yeah games like sports games,0.6593406593406592,0.4466019417475728,0.588785046728972,0.65625,0.6333333333333333,0.5887850467289719,41
game very very quickly let is change the story and focus on the fact of the matter is there will be trials we will be running our own trials as we move through both in the lab and in the field on some of the early use cases but real,0.4725274725274725,0.6796116504854369,0.30841121495327106,0.6041666666666666,0.4222222222222222,0.4579439252336448,50
it is from charlotte and she put is what song are you singing for show stoppers next year have not thought that far ahead charlotte might do a song from ghost,0.5384615384615384,0.5922330097087379,0.5607476635514019,0.5729166666666666,0.6222222222222222,0.514018691588785,31
really creative performance across sports and lots of other areas of life like music as well and then the other benefit of having group space together like this is that they can learn from each other so there may be opportunity,0.16483516483516486,0.27184466019417475,0.2523364485981309,0.2395833333333333,0.3,0.21495327102803732,41
love you katie can not wait for the day we meet those were all the questions do not know what am going to be doing with this channel it is just going to be a mixture of everything really,0.5494505494505494,0.4854368932038835,0.5327102803738318,0.5104166666666666,0.5333333333333333,0.4766355140186915,39
vlogs because know am a little goofy and am a little animated and am a little out of control right knew would be good at it because could just turn on the camera and be percent myself the best thing that you guys say to me when meet you in person,0.6593406593406592,0.6601941747572816,0.5514018691588786,0.6354166666666666,0.7111111111111109,0.5233644859813084,51
green office in seoul south korea foreign language as you know we love helping you learn korean we hope you learning a lot and improving a lot and more importantly having fun with our korean lessons as you know we are pretty,0.6483516483516484,0.6407766990291262,0.7383177570093458,0.7916666666666667,0.5444444444444444,0.7009345794392522,42
think the men films get better when a new one comes out they all get better london has fallen do not know if many people actually know that is coming out watched through a couple things though and it just looks awesome,0.5054945054945055,0.5533980582524272,0.3457943925233645,0.53125,0.5777777777777777,0.4299065420560747,42
am back to using my phone this is the too today is thursday it is after veterans day and it is been a,0.4285714285714285,0.3495145631067961,0.3457943925233645,0.375,0.4222222222222222,0.308411214953271,23
they tell you not to put them in your hand luggage or your normal luggage have never actually had any problems with these so hope this helps hope this video was helpful for you and have answered your questions know had a lot of questions on that video so thought would address them in a question,0.4175824175824176,0.6893203883495147,0.4392523364485981,0.6458333333333333,0.5555555555555556,0.4205607476635514,56
and socials come second to your cause always do not make the mistake of letting anything come above that and if you are one of these people that at the moment feels like your priority might be a relationship,0.7472527472527474,0.4951456310679611,0.5140186915887851,0.6041666666666666,0.7,0.5887850467289719,39
um but the garage journal there is just so many tips in there and in fact there is a whole thread of what would you do differently when you built your garage and that was a huge help that thread there and um so the garage journal forum,0.5934065934065933,0.6310679611650486,0.3457943925233645,0.32291666666666663,0.4111111111111112,0.3831775700934579,48
it gives them the ability to get their questions answered and gives them hopefully more courage to step forward with further questions there is nothing wrong with asking for help secondly whenever you do post here on the team relentless group and you get an,0.3406593406593406,0.21359223300970875,0.29906542056074764,0.25,0.3777777777777778,0.35514018691588783,45
because he did it right while he is visualizing he is like oh yeah it is an eight nine and a ten totally believable when visualized totally desirable what said to paul is when you are not visualizing which is of the time how do you feel about the goal he is like well,0.7252747252747254,0.7766990291262136,0.6355140186915887,0.6458333333333333,0.7,0.6728971962616823,54
exception if pull it back am afraid the embellishments are not going to be seen it will seem as if wore the veil the wrong way can you suggest something you know the first thing is that the veil is just very sheer so,0.4945054945054945,0.6699029126213591,0.3644859813084113,0.4166666666666667,0.6444444444444444,0.5233644859813084,44
and you really want to fulfill you dream so let me just show you this is my planner it is uh it is an erin condren planner you do not have to order it from her website if you do not want to because know the website offers it for like fifty dollars but you can get it,0.3516483516483516,0.6019417475728155,0.3271028037383178,0.4375,0.5444444444444444,0.5046728971962616,58
three to four patients every shift and feel very very comfortable when have three when have four the first two to three hours can be kind of hectic for me just because that is when have a lot of medications that is when dinner is,0.6263736263736264,0.6601941747572816,0.5140186915887851,0.7500000000000001,0.7,0.6355140186915886,45
others just comes down to each person individually in a situation like that guess you just have to trust your boyfriend if you do not trust him when he is hanging out with these girls or whatever then talk to him about it if he bes a dick about it and he is like oh you know,0.7802197802197802,0.7378640776699029,0.7476635514018694,0.7187499999999999,0.7111111111111109,0.7570093457943924,57
has webinars for employers to give to their employees about drug use and abuse it has really up to date statistics with those regarding arizona and drug use in abuse in arizona highly highly,0.4835164835164835,0.7378640776699029,0.5700934579439253,0.4895833333333333,0.5111111111111111,0.5420560747663551,34
graduate student voice to the university we have had students involved with various other committees be it the hiring committee or larger and ad hoc committees at the university that you have the opportunity as well,0.6153846153846153,0.4757281553398058,0.4579439252336449,0.4375,0.4555555555555556,0.4672897196261682,36
so am giving this course for free and coaching you personally one on one okay if you decide to partner up with me am going to give this course for free and coach you now what need right now from you is just,0.7472527472527474,0.6990291262135921,0.6822429906542057,0.8333333333333334,0.6888888888888889,0.644859813084112,43
selling and buying stocks on your behalf you do not even need to know what those are and would rather not know just in case in my job should the market validity prove they need to change,0.5384615384615384,0.5048543689320388,0.37383177570093457,0.4062500000000001,0.3777777777777778,0.4392523364485981,37
just did not want to worry about batteries going bad in the future so just get a thicker electric cord throw it in one of those drag it around gets all scratched up no problem let is see but yeah,0.5274725274725275,0.3495145631067961,0.29906542056074764,0.625,0.33333333333333337,0.3831775700934579,40
of course you left because bye bye favorite christmas outfit right now okay so my favorite christmas outfit right now is either the inaudible one generally this,0.5604395604395604,0.5728155339805825,0.6261682242990655,0.6458333333333333,0.6777777777777777,0.5233644859813084,27
a question while this is not really a question but she told me are you into me this is from truly ucl by the way,0.5384615384615384,0.6019417475728155,0.5327102803738318,0.6354166666666666,0.8666666666666667,0.6074766355140186,25
without one type of calamity or challenge happening in one area you would have no evolution that could rise from that it is the friction,0.4065934065934066,0.4951456310679611,0.29906542056074764,0.29166666666666663,0.4777777777777778,0.3457943925233644,25
message from a mate it means nothing it is meaningless had all the answers all along this has taken me further away from the answers am not saying do not become educated am just saying that a lot of them big important questions you already know in fact an example is,0.7252747252747254,0.7572815533980582,0.5046728971962617,0.5625,0.5444444444444444,0.6074766355140186,51
well the other one was about where purchased my christian light education books from because you can purchase christian light materials through the,0.4835164835164835,0.3203883495145631,0.22429906542056074,0.375,0.2,0.29906542056074764,23
when first got sick did not know was sick because was extremely healthy and finally on thanksgiving day finally said to my husband think need to go to the hospital and was diagnosed with kidney,0.3626373626373627,0.6019417475728155,0.2149532710280374,0.4583333333333334,0.33333333333333337,0.33644859813084105,35
and not interested in grilled cheese but ask me again tomorrow hadas galali says what is your favorite thing to do to get fit get really obsessive about it for months and not do anything else or think any,0.6703296703296703,0.5922330097087379,0.5981308411214954,0.5729166666666666,0.6555555555555556,0.5327102803738317,39
country has a different procedure each country requires different documents for example if you want to be an english teacher in korea these days you have to get an police background check an police criminal background check which,0.25274725274725274,0.4077669902912622,0.20560747663551404,0.35416666666666663,0.4666666666666667,0.33644859813084105,38
content if not the whole week because would do it was just jurassic park building back then if you remember this one am deadly sure is dino hunter you remember that yeah that was a thing,0.4945054945054945,0.5145631067961165,0.5327102803738318,0.4062500000000001,0.6555555555555556,0.5233644859813084,36
of my relationships and because knew that was not giving myself fully it sucks to know that you have put another person through that and you have dragged,0.5714285714285714,0.4271844660194175,0.4392523364485981,0.29166666666666663,0.6,0.4205607476635514,28
it was like a short amount of time it was like in about a week just one week got around subscriptions new subscriptions and was like inaudible almost for to,0.6593406593406592,0.5339805825242718,0.4766355140186917,0.4583333333333334,0.6777777777777777,0.4766355140186915,30
guaranteed to get a bid from one of them and knew would kind of fit in either one of them so that was kind of just comforting knowing that was going to find my home so then ranked my top two or the two ranked them that night and you sign,0.5714285714285714,0.5436893203883495,0.4579439252336449,0.5104166666666666,0.5777777777777777,0.5420560747663551,51
did not give my daughter away so that could work out and post selfies selfies actually takes like seconds to friggen take working out at that time was working out at home so sorry,0.4725274725274725,0.3883495145631068,0.4205607476635514,0.46875,0.4777777777777778,0.4485981308411215,34
my lower belly also just kind of takes the weight off am not supposed to be doing a whole lot right now those things were really really important the last thing am not going to show you because do not have it anymore is we brought a couple of chocolates of godiva truffles for the nursing staff that,0.7582417582417583,0.6893203883495147,0.663551401869159,0.7708333333333334,0.6,0.6728971962616823,58
so on to the next question am ready to have sex but really do not know how to bring it up what should say wow this is great,0.5714285714285714,0.3398058252427185,0.2336448598130841,0.32291666666666663,0.34444444444444444,0.3177570093457943,28
am speaking from experience of the time when change my answer get it wrong okay number is take your time guys know some people pride themselves in getting these tests done really quickly and then they go out in the hall,0.813186813186813,0.5339805825242718,0.5514018691588786,0.6666666666666667,0.4888888888888889,0.616822429906542,41
would like your thoughts on why you think women do this personally have amazing breasts at years old myself but do not think showing cleavage during the day in any situation is appropriate and at night time only just to,0.23076923076923075,0.3980582524271845,0.17757009345794392,0.28125,0.22222222222222224,0.21495327102803732,40
you guys when people have questions in the comments get to answer them like relating to the video like getting to share my limited knowledge about certain topics so that is really fun although love a lot of different parts of making videos she said no to find me on your latest post,0.5824175824175825,0.4951456310679611,0.5514018691588786,0.29166666666666663,0.43333333333333335,0.4766355140186915,53
even more because did not want the other people singing to begin with so like more people singing is just annoying so they are all outside singing and you could tell some of them were tourists like especially american tourists because they had like the little inaudible,0.31868131868131866,0.2427184466019417,0.16822429906542055,0.3333333333333333,0.5555555555555556,0.24299065420560745,47
video am not sure if am actually going to do it tomorrow or next week we shall see however also wanted to come on and just send a huge thank you into the you tube verse out there,0.4835164835164835,0.5533980582524272,0.5794392523364487,0.5416666666666666,0.5888888888888889,0.514018691588785,38
thank you for doing that appreciate you guys also appreciate the hearts always love it when you guys tap your screen and give hearts in periscope it just keeps the good feelings flowing it is part of the wonderful ness of periscope culture and really do love periscope culture and am glad,0.4945054945054945,0.6019417475728155,0.5514018691588786,0.53125,0.6888888888888889,0.4672897196261682,52
items from just regular ball studs on my cartilage and right here have got an armor ring on think got the,0.24175824175824176,0.3980582524271845,0.14018691588785046,0.21875,0.3,0.2523364485981308,21
the book is here and that am going to read from okay so the first person asked me am not going to say who asked because think that is just going to make the video long so am just going to go right ahead it says have had my braids twist with extensions,0.4175824175824176,0.4951456310679611,0.5607476635514019,0.4062500000000001,0.5,0.4579439252336448,53
no byproducts just straight chicken being the first ingredient you see examples of foods that are not premium,0.5494505494505494,0.3398058252427185,0.29906542056074764,0.1875,0.4444444444444445,0.2897196261682243,18
favorite ingredient but chocolate probably love milk chocolate but just a fact guys really do not like white chocolate it is so sweet and just disgusting josie gansben wants to know what is your favorite cake that you have made probably my really enjoy,0.5494505494505494,0.2912621359223301,0.4579439252336449,0.3020833333333333,0.5666666666666667,0.37383177570093457,44
it is not that big a deal my first step is to view this so called rejection as an opportunity to work with somebody who is going to be for you on your team and who will work hard with you,0.5164835164835165,0.7864077669902914,0.588785046728972,0.8541666666666667,0.7777777777777777,0.7850467289719626,41
with this wonderful gift many americans have excelled and become wonderful musicians and actors and talking heads that we can all enjoy every single day many of these people are women they are,0.4615384615384615,0.5242718446601942,0.2710280373831776,0.42708333333333337,0.5222222222222223,0.37383177570093457,33
also she stuck to it made their video and all that and then a couple weeks later she was hired do not like become a little deshard if you have not been hired at the fairs maybe that is inaudible she could of research all the fairs and look at the ones that may suit you so personally because am only eighteen,0.6703296703296703,0.6116504854368932,0.588785046728972,0.6041666666666666,0.4777777777777778,0.5981308411214953,62
just give me some suggestions on what should do in some of my upcoming videos and maybe your idea will choose it and maybe will do it probably will because am not a creative person,0.6153846153846153,0.3495145631067961,0.5981308411214954,0.42708333333333337,0.6444444444444444,0.4392523364485981,35
and that takes a really long time for me to do might have to end this question answer live stream immediately mean there is literally nothing could do about,0.3516483516483516,0.3398058252427185,0.26168224299065423,0.15624999999999994,0.3111111111111111,0.27102803738317754,29
this was my mom is book but she was going to get rid of it but decided to adopt it from her because read the synopsis and thought oh that is quite interesting this is the final book that shall be reading before am twenty and there we a,0.3736263736263736,0.5728155339805825,0.4392523364485981,0.39583333333333337,0.5222222222222223,0.411214953271028,49
and then would learned about raised studs and started growing and raised studs and mixed my own different ways every year trying to get more and more ground to where it,0.5824175824175825,0.35922330097087385,0.20560747663551404,0.3854166666666667,0.33333333333333337,0.29906542056074764,31
empathize with usually empathize with on a personal level so usually there are not characters where am like would really like to meet this person it is more along the lines of really want to be this person,0.6153846153846153,0.5825242718446602,0.5514018691588786,0.53125,0.5555555555555556,0.5420560747663551,38
of how smart and twisted he is which is really messed up and have not finished the show yet so do not know his full potential or how messed up he really is but it is so amazing how clever and,0.7032967032967032,0.4951456310679611,0.6728971962616823,0.6875,0.8111111111111109,0.7289719626168224,41
short to me on that front having to kiss up to people all day and having to communicate with people all day mean was in a call center got used to getting comfortable with awkward situations of people yelling at me and getting comfortable with interactions with people all day which is something that is very,0.4175824175824176,0.4951456310679611,0.29906542056074764,0.4375,0.32222222222222224,0.3457943925233644,56
without further ado here is what is going to be on my fitness channel want to have a whole bunch of tips and tricks anything as easy as how to do a squats with proper form,0.4725274725274725,0.4854368932038835,0.37383177570093457,0.4375,0.5555555555555556,0.4392523364485981,36
and a funny little story minivan was actually my code word for epidural when was in labor and did have to end up saying that wanted a minivan but will see you guys tomorrow have a great day hope you had a great day,0.8461538461538459,0.4951456310679611,0.5420560747663552,0.5520833333333334,0.7222222222222221,0.616822429906542,44
the thing just was not for me found myself just making the same stuff rehashing the same concept every time creatively just was not creating anything new concept wise if you know what mean,0.5054945054945055,0.4368932038834952,0.4112149532710281,0.4583333333333334,0.4777777777777778,0.4392523364485981,34
just listen to whatever is on the radio or whatever song inaudible which is which is can not speak which is usually,0.5494505494505494,0.4077669902912622,0.4205607476635514,0.28125,0.4222222222222222,0.33644859813084105,22
by me not saying anything back to them or talking to them or just blocking and deleting them it is my channel do whatever want if you do not like me you do not have to watch me am not for everybody everybody is not for me that is the great thing about this,0.4945054945054945,0.5339805825242718,0.4579439252336449,0.625,0.5777777777777777,0.4485981308411215,54
are great at the end of the day a person has to really connect with you in order to want to work with you so the reason would say no is if you are one of those people that is on social media and you are just curse,0.6703296703296703,0.6601941747572816,0.5607476635514019,0.53125,0.5444444444444444,0.6355140186915886,48
thought would show you what get up to when am not metal detecting you know when am not cooking thought will just go grab a few beers and go sit in a cave on the beach and just have a little chat with,0.6483516483516484,0.2427184466019417,0.2336448598130841,0.4062500000000001,0.43333333333333335,0.33644859813084105,43
nobody else to back you up nobody to save your butt if you do everything wrong it is just a really cool experience something that is brought in a little fresh flavor to the game after all of these years would highly encourage anybody to go try it out because it will,0.7032967032967032,0.5631067961165048,0.7102803738317757,0.6979166666666666,0.6666666666666666,0.6261682242990654,52
think that still am with the schedule have right now we are going to give this a shot to see before we cut down if cut down videos it is going to be to about videos a week instead of videos a week right now have been doing videos a week on the pokemon channel if cut down it is going to be to about so,0.6373626373626373,0.4951456310679611,0.5607476635514019,0.59375,0.6666666666666666,0.6074766355140186,66
have ever seen and am sure people dispute that but think she is one of the best cooks and want to learn all there recipes can from her while still have her around let is see think that is about it most of the other questions,0.5054945054945055,0.4757281553398058,0.2429906542056075,0.3020833333333333,0.26666666666666666,0.35514018691588783,46
the hunger games catching fire do not read a lot read the books of school for school to school sorry really like fifty shades of gray like so much gray is oh my god,0.5164835164835165,0.4757281553398058,0.5794392523364487,0.6458333333333333,0.6666666666666666,0.4953271028037382,34
androgynous now wear a lot of black it is hard to explain just feel like have always took to that kind of alternative grungy style suppose alternative style do not know what to label it as a whole if there was one thing you could change about how your blog and fashion styling has,0.4615384615384615,0.5242718446601942,0.4112149532710281,0.53125,0.7555555555555554,0.4859813084112149,54
hunger games maximum ride feel like we have been here before but can not really remember yeah probably those do not like a lot of series anymore just because you have to wait for the books to come out and do not do not,0.4285714285714285,0.3980582524271845,0.29906542056074764,0.3020833333333333,0.3111111111111111,0.2616822429906542,44
would not be where am today with them this channel is basically going to help me reach out to new people who have never heard of these guys or who have heard of these guys and help them move along their fitness journey as easily as possible,0.3626373626373627,0.3786407766990291,0.35514018691588783,0.4479166666666667,0.4666666666666667,0.4018691588785047,47
how to survive valentine is day when you are single also this is a big giant collaboration with all of my friends on all the other sex channels and all that jazz am going to link all the channels down below you better go subscribe,0.6703296703296703,0.5533980582524272,0.794392523364486,0.7291666666666667,0.8222222222222221,0.6261682242990654,45
question because a long time ago hashtags were confusing to me as well you start to see something that is brand new and you are like well wait a minute how does this work and why have not been told about this because,0.4945054945054945,0.6504854368932039,0.3364485981308412,0.4895833333333333,0.6111111111111109,0.4766355140186915,43
bulls which non english language movie is your favorite have seen like maybe two non english language movies or maybe even one which was goodnight mommy and liked it up until the twist and think the twist ruined it,0.6043956043956044,0.36893203883495146,0.39252336448598135,0.4895833333333333,0.6666666666666666,0.5046728971962616,39
you have heard time and again from each and every one of you about how you are against amnesty that is the wrong question here is what want to know what do you believe is the proper level of immigration into america,0.6043956043956044,0.6504854368932039,0.39252336448598135,0.5625,0.5222222222222223,0.514018691588785,42
of rahasthan my parents speak malvari but unfortunately can not speak malvaria because think that is kind of because my parents actually spoke to each other in hindi and to us as well so that is the language that,0.6373626373626373,0.6699029126213591,0.7009345794392524,0.6354166666666666,0.8111111111111109,0.7102803738317757,39
father god the holy spirit and jesus christ all as god is simultaneously that proves there is a trinity the word rapture it does not appear in the bible we know there is a rapture,0.3956043956043956,0.2621359223300971,0.1588785046728972,0.28125,0.3777777777777778,0.21495327102803732,35
but changed to glam because felt like everything did was kind of like a glamorous aspect kind of thing guess so just went with the name glam boy because everything is glamorous okay are you single yes am single,0.6153846153846153,0.4951456310679611,0.37383177570093457,0.3854166666666667,0.5,0.33644859813084105,39
you know the time and work have put into it believe that we are gong to grow we have you know have been blessed with other you tubers that have really just supported me this last month as have came back a month ago and am so fired up,0.7802197802197802,0.7184466019417477,0.8037383177570094,0.8333333333333334,0.8888888888888891,0.7663551401869158,49
so that wraps up the first exercise for bench five sets of six close grip with pounds last set in am wrap will just show some quick clips as am talking over this we are now going to move on to the next bench exercise which is going to be two count pauses with two,0.6703296703296703,0.6990291262135921,0.5420560747663552,0.6145833333333333,0.6111111111111109,0.6261682242990654,55
people we are cooks we are cleaners we are employees we are spouses we are parents we are chauffeurs and so we lose our me time we lose us as a priority and so we have to really take a step back and make ourselves a priority think that is one of the biggest disruptor of our intimacy,0.4615384615384615,0.6116504854368932,0.4766355140186917,0.5625,0.6222222222222222,0.514018691588785,58
and am not going to do a november question answer that is another thing wanted to tell you guys am not going to be doing a november question answer because am going to right now ask you guys to leave a question in the comments and hopefully will get,0.5824175824175825,0.6116504854368932,0.5233644859813085,0.625,0.6444444444444444,0.5607476635514018,49
and confirmed this with dr anthony foucci who is the head of infectious diseases for the who asked this very specific question of it is reasonable to think that once you develop immunity get antibodies for example to it after the acute infection,0.6043956043956044,0.8446601941747574,0.4953271028037384,0.6666666666666667,0.6333333333333333,0.7383177570093457,43
say to me can not wait for rockmas can not wait everything maybe can get that tree fixed do not know if can not oh well it is still going to be up there am going to have to throw some lights up there or something girl because it is not coming down,0.5714285714285714,0.5825242718446602,0.39252336448598135,0.59375,0.6111111111111109,0.4392523364485981,53
and the vegan resources and now we have the last question which is asked by tammy washington tammy washington asked what is your opinion on black folks relocating to canada have you,0.31868131868131866,0.4271844660194175,0.20560747663551404,0.4479166666666667,0.32222222222222224,0.308411214953271,32
is that there is definitely a more efficient way a more powerful way a way that most pitching coaches are going to teach you but do not lose sight of what is natural for you and your body individually it may be different than the way did it,0.4615384615384615,0.5631067961165048,0.5420560747663552,0.5625,0.4666666666666667,0.5046728971962616,48
so that is something think could be done in any community in america find the successful business see if they will make a commitment to help those who are struggling to market their product to manage their inventories to keep their cost down and their,0.5714285714285714,0.6990291262135921,0.4672897196261683,0.5208333333333334,0.6222222222222222,0.5514018691588785,45
so sweet to me rachel adore you and how did get five dogs actually my entire life have had five dogs still live at home with my family since just said am and not quite ready for the leap yet maybe soon have always had,0.3736263736263736,0.5436893203883495,0.5327102803738318,0.5729166666666666,0.5777777777777777,0.5046728971962616,45
am going to try to go to uni right now hopefully am not late because think am running a little bit late just a little bit this is really strange the people are working on the building opposite my flat are like,0.6153846153846153,0.3883495145631068,0.4579439252336449,0.46875,0.3777777777777778,0.5046728971962616,42
live stream on the freaking computer and reach for the mic and pull the freaking mic off of the stand here that sucks that is like down the drain right there need a new mic anyway maybe the good guys at blue can help me out anyway,0.5714285714285714,0.4563106796116505,0.663551401869159,0.6145833333333333,0.5777777777777777,0.5887850467289719,47
just have a small amount of peach fuzz that is clear blonde you can not see it at all it does not bother you do not shave your face it is not even worth it do have a little bit of dark hairs right here just because,0.6923076923076923,0.5825242718446602,0.6074766355140188,0.5833333333333333,0.7,0.6542056074766355,47
you got your glasses on what do you look at boom that flower back there it focuses on there it automatically focuses your eyes for you it is really difficult to get in that daydream state get in that altered state and to,0.4175824175824176,0.4951456310679611,0.4672897196261683,0.39583333333333337,0.5,0.4392523364485981,43
am just determined to be happy and do what want to do and just kind of enjoy myself because stressed out so much last year it is just like need,0.5934065934065933,0.5242718446601942,0.4672897196261683,0.4791666666666667,0.5777777777777777,0.4953271028037382,30
it was well not but it stuck in my brain that was having a baby just because my family is full of girls and am like this one is gonna be a boy just cause we do not have any deep down kind of knew that it would be a girl cause we have girls even though it is the boy who determines it but,0.8021978021978021,0.7766990291262136,0.6355140186915887,0.7500000000000001,0.6222222222222222,0.7196261682242991,65
whatever there was a company want to write for publish work for whatever the word is do not know,0.5274725274725275,0.3980582524271845,0.4205607476635514,0.3854166666666667,0.5555555555555556,0.4766355140186915,19
protein just had some great white cheddar rice cakes and some stuff like that want to make sure to get my protein in early so that do not feel sick tonight because when am starting hard workouts again and really giving it my all every single day it is,0.6043956043956044,0.4951456310679611,0.485981308411215,0.5625,0.5888888888888889,0.5887850467289719,49
though if you guys want that would definitely do it and if am going to do it the way it is going to work if it is actually going to happen is that am going to be announcing on twitter saying hey send me your gamer tags and will invite you and then will record a match,0.5384615384615384,0.7087378640776699,0.5140186915887851,0.6458333333333333,0.7111111111111109,0.5981308411214953,57
and questions and answers yes that is right will be answering all your questions leave them in the comment section below basically when hit subscribers will answer your questions it is as easy as that try not to get too,0.6703296703296703,0.5728155339805825,0.4766355140186917,0.6458333333333333,0.7111111111111109,0.5700934579439252,40
talk to you guys and you know be a you tuber but do not want to do it for the money or whatever people do you tube for want to do it because have gotten this far with you tube so far and do not want to just quit do not wa,0.5824175824175825,0.4854368932038835,0.6261682242990655,0.6041666666666666,0.5888888888888889,0.5514018691588785,52
if you are me or someone like me chances are people have a habit of asking you questions while most of the questions may seem innocent enough sometimes after you get asked them over and over and over again they become borderline offensive here are five,0.29670329670329665,0.3203883495145631,0.35514018691588783,0.3854166666666667,0.4777777777777778,0.2523364485981308,46
there is no more doubt there is no more fear it is just all love and joy and also have a partner who is an amazing woman and,0.6373626373626373,0.7669902912621359,0.5233644859813085,0.6979166666666666,0.7,0.6822429906542056,28
odd for me because go to school and everything would probably go veggie again but for a longer time of period because really enjoyed it then the third one is probably to meet all of the you tubers that can this year because,0.4835164835164835,0.5631067961165048,0.5046728971962617,0.46875,0.5444444444444444,0.5514018691588785,43
say here is the evidence that there is no afterlife that we are not spiritual beings that evidence does not exist not right now it does not there is nothing but conje,0.5494505494505494,0.6116504854368932,0.2710280373831776,0.4583333333333334,0.4777777777777778,0.4485981308411215,32
the college go to does not really have that as a major mean and am only here because it is money am not paying at all so that is really why am here and go to wheeling,0.3736263736263736,0.2815533980582524,0.2429906542056075,0.375,0.34444444444444444,0.2803738317757009,37
they work hope that answers that question do not get nervous anymore unless it is a new crowd somebody have not performed in front of or a venue have not performed in front of yeah hope that answers that,0.3956043956043956,0.2233009708737864,0.3177570093457944,0.4062500000000001,0.4111111111111112,0.2523364485981308,39
tuesdays and thursdays so the other days will record and edit started you tube because wanted to make others laugh and hope am doing that if not am sorry and also because wanted to get over being so shy,0.5384615384615384,0.4077669902912622,0.3271028037383178,0.25,0.4444444444444445,0.3925233644859813,39
